Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Sales,Year,Month,Day,Sales_log
22/09/2015,First Class,Corporate,United States,Omaha,Nebraska,Central,OFF-AP-10003281,Office Supplies,Appliances,36.27,2015,9,21,3.618188713491167
22/09/2015,First Class,Corporate,United States,Omaha,Nebraska,Central,OFF-PA-10000029,Office Supplies,Paper,6.48,2015,9,21,2.012232791986386
17/04/2015,Standard Class,Corporate,United States,Redondo Beach,California,West,TEC-PH-10001557,Technology,Phones,500.6405000000001,2015,4,12,6.2178837276860754
17/04/2015,Standard Class,Corporate,United States,Redondo Beach,California,West,TEC-PH-10000576,Technology,Phones,438.368,2015,4,12,6.085337330716824
17/04/2015,Standard Class,Corporate,United States,Redondo Beach,California,West,OFF-BI-10002764,Office Supplies,Binders,18.088,2015,4,12,2.94905986535556
17/04/2015,Standard Class,Corporate,United States,Redondo Beach,California,West,FUR-BO-10001337,Furniture,Bookcases,308.499,2015,4,12,5.73495486110166
27/10/2018,Standard Class,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10002257,Office Supplies,Art,13.36,2018,10,20,2.664446563620078
27/10/2018,Standard Class,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001019,Office Supplies,Paper,39.96,2018,10,20,3.7125959807312525
27/10/2018,Standard Class,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10003364,Office Supplies,Binders,145.85,2018,10,20,4.989411657644629
28/10/2017,First Class,Corporate,United States,Miami,Florida,South,TEC-PH-10000984,Technology,Phones,500.6405000000001,2017,10,25,6.2178837276860754
04/11/2016,First Class,Consumer,United States,Salem,Oregon,West,OFF-AR-10001683,Office Supplies,Art,7.88,2016,11,1,2.1838015570040787
08/11/2018,Standard Class,Consumer,United States,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,41.37,2018,11,3,3.7464405646384678
16/05/2016,Standard Class,Consumer,United States,San Francisco,California,West,OFF-PA-10003893,Office Supplies,Paper,12.84,2016,5,12,2.6275629501895237
16/05/2016,Standard Class,Consumer,United States,San Francisco,California,West,OFF-PA-10004239,Office Supplies,Paper,25.68,2016,5,12,3.283914221047423
11/09/2016,Standard Class,Consumer,United States,El Paso,Texas,Central,FUR-CH-10000553,Furniture,Chairs,47.516,2016,9,7,3.881893640446634
27/07/2016,Second Class,Consumer,United States,Seattle,Washington,West,OFF-FA-10004395,Office Supplies,Fasteners,9.42,2016,7,25,2.343727036325221
27/07/2016,Second Class,Consumer,United States,Seattle,Washington,West,OFF-PA-10004782,Office Supplies,Paper,12.96,2016,7,25,2.6361960973342264
27/07/2016,Second Class,Consumer,United States,Seattle,Washington,West,FUR-BO-10002213,Furniture,Bookcases,500.6405000000001,2016,7,25,6.2178837276860754
27/07/2016,Second Class,Consumer,United States,Seattle,Washington,West,FUR-CH-10001854,Furniture,Chairs,500.6405000000001,2016,7,25,6.2178837276860754
18/11/2016,Second Class,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-PA-10000157,Office Supplies,Paper,179.82,2016,11,16,5.19750206130922
18/11/2016,Second Class,Home Office,United States,Milwaukee,Wisconsin,Central,FUR-FU-10001185,Furniture,Furnishings,185.58,2016,11,16,5.228860101532815
18/11/2016,Second Class,Home Office,United States,Milwaukee,Wisconsin,Central,FUR-TA-10001520,Furniture,Tables,214.11,2016,11,16,5.371149525197707
18/11/2016,Second Class,Home Office,United States,Milwaukee,Wisconsin,Central,TEC-AC-10004145,Technology,Accessories,500.6405000000001,2016,11,16,6.2178837276860754
18/11/2016,Second Class,Home Office,United States,Milwaukee,Wisconsin,Central,FUR-TA-10000688,Furniture,Tables,500.6405000000001,2016,11,16,6.2178837276860754
08/09/2016,Standard Class,Home Office,United States,Franklin,Massachusetts,East,OFF-BI-10001510,Office Supplies,Binders,114.6,2016,9,1,4.750135956238277
08/09/2016,Standard Class,Home Office,United States,Franklin,Massachusetts,East,FUR-CH-10003817,Furniture,Chairs,60.74,2016,9,1,4.122932019074013
08/09/2016,Standard Class,Home Office,United States,Franklin,Massachusetts,East,FUR-FU-10000308,Furniture,Furnishings,124.36,2016,9,1,4.831189598047765
08/09/2016,Standard Class,Home Office,United States,Franklin,Massachusetts,East,OFF-ST-10003208,Office Supplies,Storage,500.6405000000001,2016,9,1,6.2178837276860754
08/05/2017,First Class,Consumer,United States,Encinitas,California,West,OFF-BI-10003784,Office Supplies,Binders,6.72,2017,5,5,2.0438143640366846
08/05/2017,First Class,Consumer,United States,Encinitas,California,West,FUR-TA-10003748,Furniture,Tables,298.776,2017,5,5,5.703035529095143
05/01/2018,Standard Class,Consumer,United States,Anaheim,California,West,TEC-PH-10002563,Technology,Phones,302.376,2017,12,31,5.714972960291848
20/09/2018,First Class,Consumer,United States,Arlington,Texas,Central,OFF-AR-10000122,Office Supplies,Art,8.928,2018,9,18,2.295359047902306
20/09/2018,First Class,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000352,Office Supplies,Storage,47.584,2018,9,18,3.8832942585952743
30/09/2015,Standard Class,Home Office,United States,Houston,Texas,Central,OFF-PA-10003270,Office Supplies,Paper,33.792,2015,9,25,3.549387475295337
30/09/2015,Standard Class,Home Office,United States,Houston,Texas,Central,FUR-BO-10003272,Furniture,Bookcases,300.5328,2015,9,25,5.708878799636505
30/09/2015,Standard Class,Home Office,United States,Houston,Texas,Central,OFF-BI-10002982,Office Supplies,Binders,2.724,2015,9,25,1.3147983594148207
30/09/2015,Standard Class,Home Office,United States,Houston,Texas,Central,OFF-EN-10001509,Office Supplies,Envelopes,3.264,2015,9,25,1.4502076868635434
26/04/2017,First Class,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002421,Office Supplies,Paper,108.336,2017,4,23,4.694425709662499
26/04/2017,First Class,Consumer,United States,Lancaster,Ohio,East,OFF-ST-10000760,Office Supplies,Storage,55.92,2017,4,23,4.041646773221651
26/04/2017,First Class,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002923,Office Supplies,Paper,78.304,2017,4,23,4.3732885687305965
05/11/2015,Standard Class,Consumer,United States,Portland,Oregon,West,OFF-ST-10001128,Office Supplies,Storage,443.92,2015,11,1,6.097894490723829
05/11/2015,Standard Class,Consumer,United States,Portland,Oregon,West,TEC-PH-10000673,Technology,Phones,155.976,2015,11,1,5.056092927421035
31/01/2018,Second Class,Corporate,United States,Hoover,Alabama,South,OFF-AR-10001547,Office Supplies,Art,15.47,2018,1,26,2.801540544189549
31/01/2018,Second Class,Corporate,United States,Hoover,Alabama,South,OFF-BI-10001890,Office Supplies,Binders,7.16,2018,1,26,2.0992441689760155
16/11/2018,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-AP-10003971,Office Supplies,Appliances,10.89,2018,11,11,2.4756977107026907
16/11/2018,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10000520,Office Supplies,Paper,19.44,2018,11,11,3.017493765335504
16/11/2018,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,121.6,2018,11,11,4.808927023502111
12/06/2017,First Class,Consumer,United States,Tallahassee,Florida,South,TEC-MA-10002178,Technology,Machines,500.6405000000001,2017,6,9,6.2178837276860754
08/09/2016,Second Class,Corporate,United States,New York City,New York,East,OFF-ST-10001526,Office Supplies,Storage,120.33,2016,9,3,4.798514106063782
19/03/2015,Standard Class,Home Office,United States,Chesapeake,Virginia,South,FUR-CH-10003379,Furniture,Chairs,500.6405000000001,2015,3,14,6.2178837276860754
04/09/2018,Second Class,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000100,Office Supplies,Paper,229.544,2018,8,31,5.440441733590578
27/03/2018,Standard Class,Consumer,United States,Huntsville,Texas,Central,OFF-ST-10001809,Office Supplies,Storage,143.728,2018,3,23,4.97485611871896
22/05/2018,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000387,Technology,Accessories,36.048,2018,5,18,3.6122143691784507
31/12/2017,Standard Class,Corporate,United States,Woodstock,Illinois,Central,FUR-CH-10004853,Furniture,Chairs,500.6405000000001,2017,12,27,6.2178837276860754
20/11/2018,First Class,Consumer,United States,Everett,Massachusetts,East,OFF-AR-10001958,Office Supplies,Art,50.94,2018,11,17,3.9500892062346025
15/09/2018,Standard Class,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10003527,Office Supplies,Binders,500.6405000000001,2018,9,10,6.2178837276860754
15/04/2018,Standard Class,Corporate,United States,Roswell,Georgia,South,FUR-FU-10003832,Furniture,Furnishings,56.28,2018,4,8,4.04795152265239
15/04/2018,Standard Class,Corporate,United States,Roswell,Georgia,South,OFF-BI-10001359,Office Supplies,Binders,500.6405000000001,2018,4,8,6.2178837276860754
03/12/2017,Standard Class,Corporate,United States,Palm Coast,Florida,South,OFF-BI-10002976,Office Supplies,Binders,7.434,2017,11,28,2.1322711553243683
05/06/2017,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000736,Office Supplies,Storage,64.784,2017,6,2,4.186376647668594
22/12/2018,Standard Class,Home Office,United States,Columbus,Indiana,Central,OFF-PA-10001745,Office Supplies,Paper,28.16,2018,12,17,3.3727979071404572
21/03/2017,Second Class,Consumer,United States,Oceanside,New York,East,FUR-FU-10000409,Furniture,Furnishings,14.98,2017,3,19,2.7713379403381286
21/03/2017,Second Class,Consumer,United States,Oceanside,New York,East,FUR-FU-10000221,Furniture,Furnishings,20.32,2017,3,19,3.0596455992976437
20/08/2018,Same Day,Corporate,United States,Franklin,Massachusetts,East,OFF-ST-10000344,Office Supplies,Storage,40.29,2018,8,20,3.720620339897999
31/07/2018,Standard Class,Consumer,United States,Sioux Falls,South Dakota,Central,OFF-LA-10003663,Office Supplies,Labels,20.23,2018,7,25,3.055415275715165
29/08/2017,First Class,Corporate,United States,San Diego,California,West,FUR-CH-10001215,Furniture,Chairs,500.6405000000001,2017,8,26,6.2178837276860754
17/08/2017,Second Class,Consumer,United States,Fayetteville,North Carolina,South,FUR-CH-10000988,Furniture,Chairs,225.296,2017,8,15,5.421843876831486
23/05/2018,Standard Class,Consumer,United States,Atlanta,Georgia,South,TEC-AC-10003441,Technology,Accessories,67.8,2018,5,19,4.231203744939298
23/05/2018,Standard Class,Consumer,United States,Atlanta,Georgia,South,TEC-PH-10004389,Technology,Phones,377.97,2018,5,19,5.937457046276627
23/05/2018,Standard Class,Consumer,United States,Atlanta,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,500.6405000000001,2018,5,19,6.2178837276860754
23/05/2018,Standard Class,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10000100,Office Supplies,Paper,286.93,2018,5,19,5.6627173950376015
17/08/2018,Standard Class,Consumer,United States,Orlando,Florida,South,OFF-PA-10000223,Office Supplies,Paper,20.736,2018,8,12,3.0789698721240466
13/08/2018,Same Day,Consumer,United States,San Francisco,California,West,OFF-ST-10001325,Office Supplies,Storage,31.44,2018,8,13,3.479392229247212
13/08/2018,Same Day,Consumer,United States,San Francisco,California,West,OFF-AP-10004249,Office Supplies,Appliances,83.79,2018,8,13,4.440177611315912
13/08/2018,Same Day,Consumer,United States,San Francisco,California,West,OFF-AR-10000588,Office Supplies,Art,59.52,2018,8,13,4.102973888920155
13/08/2018,Same Day,Consumer,United States,San Francisco,California,West,OFF-SU-10000946,Office Supplies,Supplies,31.92,2018,8,13,3.494080375808869
12/11/2017,Second Class,Consumer,United States,Toledo,Ohio,East,OFF-SU-10001225,Office Supplies,Supplies,14.72,2017,11,10,2.7549337870010606
12/11/2017,Second Class,Consumer,United States,Toledo,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,38.976,2017,11,10,3.688279274041904
19/06/2018,Standard Class,Consumer,United States,Saint Petersburg,Florida,South,FUR-FU-10001546,Furniture,Furnishings,17.088,2018,6,12,2.895248734975669
26/03/2015,Standard Class,Corporate,United States,Tucson,Arizona,West,OFF-PA-10002581,Office Supplies,Paper,74.352,2015,3,22,4.322170467520516
26/03/2015,Standard Class,Corporate,United States,Tucson,Arizona,West,FUR-CH-10001482,Furniture,Chairs,314.352,2015,3,22,5.753689475249054
20/06/2018,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-AR-10002399,Office Supplies,Art,4.26,2018,6,15,1.6601310267496183
22/11/2018,Standard Class,Consumer,United States,San Diego,California,West,OFF-ST-10001963,Office Supplies,Storage,500.6405000000001,2018,11,16,6.2178837276860754
31/12/2018,First Class,Consumer,United States,New York City,New York,East,OFF-FA-10002988,Office Supplies,Fasteners,6.03,2018,12,29,1.9501867058225737
23/01/2017,Second Class,Consumer,United States,San Diego,California,West,FUR-CH-10004289,Furniture,Chairs,153.568,2017,1,21,5.040634128959082
23/01/2017,Second Class,Consumer,United States,San Diego,California,West,FUR-CH-10000785,Furniture,Chairs,500.6405000000001,2017,1,21,6.2178837276860754
19/01/2017,Standard Class,Home Office,United States,Westfield,New Jersey,East,OFF-EN-10003040,Office Supplies,Envelopes,52.34,2017,1,15,3.9766865187538682
19/01/2017,Standard Class,Home Office,United States,Westfield,New Jersey,East,OFF-AR-10001573,Office Supplies,Art,4.66,2017,1,15,1.7334238922150915
19/01/2017,Standard Class,Home Office,United States,Westfield,New Jersey,East,TEC-AC-10000844,Technology,Accessories,254.97,2017,1,15,5.545060250112571
23/09/2017,Second Class,Home Office,United States,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,Binders,25.44,2017,9,19,3.2748780149834857
23/09/2017,Second Class,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,27.93,2017,9,19,3.3648791189880436
25/02/2015,Standard Class,Consumer,United States,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,8.85,2015,2,21,2.2874714551839976
16/11/2017,Second Class,Consumer,United States,San Francisco,California,West,FUR-FU-10001852,Furniture,Furnishings,6.96,2017,11,11,2.0744289998562917
03/02/2017,Standard Class,Consumer,United States,San Francisco,California,West,OFF-BI-10000014,Office Supplies,Binders,17.456,2017,1,30,2.9153895208714524
22/10/2017,Standard Class,Consumer,United States,Tempe,Arizona,West,FUR-CH-10003396,Furniture,Chairs,307.92,2017,10,18,5.733082343701064
19/12/2018,First Class,Consumer,United States,Los Angeles,California,West,OFF-AR-10003811,Office Supplies,Art,6.63,2018,12,18,2.0320878452963655
19/12/2018,First Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10003172,Office Supplies,Paper,12.96,2018,12,18,2.6361960973342264
19/12/2018,First Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10000289,Office Supplies,Paper,32.4,2018,12,18,3.5085558999826545
06/11/2018,Standard Class,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Office Supplies,Paper,23.85,2018,11,2,3.2128577525426376
01/05/2015,Second Class,Consumer,United States,Lake Charles,Louisiana,South,FUR-CH-10002304,Furniture,Chairs,51.96,2015,4,29,3.9695369116287527
01/05/2015,Second Class,Consumer,United States,Lake Charles,Louisiana,South,OFF-BI-10000136,Office Supplies,Binders,17.94,2015,4,29,2.9412760877579323
29/10/2018,Standard Class,Corporate,United States,Rochester,New York,East,OFF-PA-10003739,Office Supplies,Paper,11.56,2018,10,23,2.5305171610400525
29/10/2018,Standard Class,Corporate,United States,Rochester,New York,East,OFF-PA-10002479,Office Supplies,Paper,26.4,2018,10,23,3.3105430133940246
29/10/2018,Standard Class,Corporate,United States,Rochester,New York,East,FUR-FU-10000771,Furniture,Furnishings,69.08,2018,10,23,4.249637446628136
29/10/2018,Standard Class,Corporate,United States,Rochester,New York,East,TEC-PH-10001552,Technology,Phones,35.88,2018,10,23,3.607669398688393
03/04/2015,Standard Class,Consumer,United States,Long Beach,New York,East,OFF-AR-10001915,Office Supplies,Art,49.65,2015,3,30,3.9249392306946924
09/01/2017,Standard Class,Corporate,United States,Charlotte,North Carolina,South,TEC-CO-10000971,Technology,Copiers,500.6405000000001,2017,1,4,6.2178837276860754
30/04/2016,Standard Class,Consumer,United States,Houston,Texas,Central,FUR-CH-10004086,Furniture,Chairs,408.422,2016,4,26,6.014746408959755
17/09/2016,Standard Class,Consumer,United States,New York City,New York,East,TEC-CO-10000971,Technology,Copiers,479.984,2016,9,12,6.175834005519237
17/09/2016,Standard Class,Consumer,United States,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,12.6,2016,9,12,2.6100697927420065
15/09/2018,Standard Class,Home Office,United States,Columbus,Georgia,South,OFF-PA-10003656,Office Supplies,Paper,184.66,2018,9,11,5.223917043971786
17/06/2017,Standard Class,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002160,Office Supplies,Paper,23.12,2017,6,12,3.1830413718589847
01/07/2017,Standard Class,Corporate,United States,Highland Park,Illinois,Central,OFF-PA-10000575,Office Supplies,Paper,37.464,2017,6,27,3.6497227389127422
01/07/2017,Standard Class,Corporate,United States,Highland Park,Illinois,Central,FUR-CH-10003981,Furniture,Chairs,500.6405000000001,2017,6,27,6.2178837276860754
30/09/2015,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-ST-10002615,Office Supplies,Storage,310.12,2015,9,26,5.740178689847492
